nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros2_Teste7_M10_E10_G200_P1000_S10.txt,10,0.1,200,1000,0.1,9.311111111111112,77.93695163726807,6.978768507161074,0.0,148.0
parametros2_Teste8_M10_E10_G200_P1000_S10.txt,10,0.1,200,1000,0.1,7.311111111111111,103.37444138526917,5.40502738084224,0.0,200.0
parametros2_Teste9_M10_E10_G200_P1000_S10.txt,10,0.1,200,1000,0.1,11.5,63.133859157562256,8.139410298049853,0.0,124.0
parametros2_Teste10_M10_E10_G200_P1000_S10.txt,10,0.1,200,1000,0.1,8.877777777777778,88.17702794075012,5.57539789866114,0.0,166.0
parametros3_Teste1_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,7.977777777777778,46.951401233673096,4.4371606982087535,0.0,180.0
parametros3_Teste2_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,8.044444444444444,42.25921010971069,5.399405545697931,0.0,159.0
parametros3_Teste3_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,14.833333333333334,50.54351782798767,10.83230764375204,0.0,193.0
parametros3_Teste4_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,8.433333333333334,36.72136569023132,6.166306295776535,0.0,136.0
parametros3_Teste5_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,7.988888888888889,71.58798336982727,6.107362486639374,0.0,271.0
parametros3_Teste6_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,11.6,31.737117528915405,9.873421111471162,0.0,118.0
parametros3_Teste7_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,9.266666666666667,48.22947430610657,6.735973079914537,0.0,185.0
parametros3_Teste8_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,8.822222222222223,38.90521693229675,6.6459307144844955,0.0,150.0
parametros3_Teste9_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,11.9,59.522202253341675,8.265120823207743,0.0,225.0
